"Mean Hourly Temperature (°C) for all sites, 01/01/04 thru 12/31/04",,,,,,,,,,,,,,,,,,
Location,Bald Mesa,Beaver Basin,Burro Pass Tr,Dry Fk Mill Cr,E Mt Peale,Geyser Pass,Gold Basin,Grand-view,Horse Cr,La Sal Pass,L. Beaver,Mellenthin Meadows,Moonlight Meadows,Mt Mellenthin,N Peale RG,Wet Fk Mill Cr,Upper Dk Can,Upper Dk Can 2
Logger S/N,532797,532798,533551,555505,533560,555501,441384,555497,532800,555506,710738,695788,625100,555494,532801,555502,555498,710739
Elevation (m),2707.00,3378,3329,3232,3073,3207,3186,2204,3037,3091,3125,3195,3280,3445,3223,2988,3518,3512
Date/Time,BMS,UBB,BPT,DFM,EMP,GEP,GOB,GRV,HCR,LSP,LBB,MEM,MOM,MEL,NPE,WFM,UDC,UD2
04/19/04 03:00,0.58,,-5.89,-3.45,-2.90,-3.06,,5.67,-3.45,-3.77,,,,-3.37,-3.77,-3.37,,
04/19/04 04:00,0.58,,-4.90,-2.82,-2.90,-2.67,,5.81,-3.61,-3.37,,,,-3.37,-2.90,-2.90,,
04/19/04 05:00,1.31,,-4.01,-2.44,-2.90,-2.28,,6.22,-2.90,-3.21,,,,-3.37,-2.67,-2.21,,
04/19/04 06:00,1.60,,-3.77,-2.05,-2.90,-1.82,,6.62,-2.13,-2.98,,,,-3.37,-2.75,-1.97,,
04/19/04 07:00,2.60,,-3.69,-1.66,-2.21,-1.97,,6.96,-1.21,-1.90,,,,-3.37,-2.44,-1.36,,
04/19/04 08:00,4.92,,-2.83,-1.67,-0.99,-1.36,,6.69,-0.31,-1.21,,,,-3.37,-1.51,-0.54,,
04/19/04 09:00,6.15,,-2.21,-0.76,0.21,-0.54,,5.74,0.58,-0.46,,,,-3.21,-0.54,0.58,,
04/19/04 10:00,6.82,,-1.06,-0.01,0.44,0.29,,6.49,1.60,-0.01,,,,-2.90,-0.31,1.89,,
04/19/04 11:00,7.50,,-0.39,0.36,1.74,0.88,,9.88,2.32,1.02,,,,-2.90,0.29,3.24,,
04/19/04 12:00,7.90,,-0.01,1.10,2.60,1.53,,10.99,2.68,1.74,,,,-2.90,0.95,3.53,,
04/19/04 13:00,7.03,,-0.01,0.51,1.82,0.73,,11.32,1.96,1.60,,,,-2.90,0.51,2.89,,
04/19/04 14:00,6.55,,-0.24,-0.01,1.60,0.51,,10.99,1.60,1.46,,,,-2.90,0.22,2.25,,
04/19/04 15:00,6.89,,-0.46,-0.09,2.10,0.58,,10.15,1.67,1.60,,,,-2.90,0.29,2.32,,
04/19/04 16:00,7.09,,-0.91,0.58,1.60,0.36,,9.82,1.67,1.82,,,,-2.90,0.14,2.46,,
04/19/04 17:00,7.36,,-0.76,0.44,1.24,0.94,,10.15,2.67,1.82,,,,-2.90,-0.31,2.46,,
04/19/04 18:00,5.26,,-1.82,-0.69,-0.01,-0.69,,11.32,1.09,0.51,,,,-2.98,-1.14,1.17,,
04/19/04 19:00,3.80,,-2.75,-1.89,-0.69,-1.74,,11.25,-0.09,-0.46,,,,-3.37,-1.66,-0.09,,
04/19/04 20:00,2.46,,-2.98,-2.21,-1.21,-2.44,,9.03,-0.61,-1.21,,,,-3.37,-1.97,-0.61,,
04/19/04 21:00,1.82,,-3.61,-2.67,-1.66,-2.67,,7.96,-1.06,-1.51,,,,-3.37,-2.44,-0.91,,
04/19/04 22:00,1.46,,-3.85,-3.14,-1.89,-2.98,,7.10,-1.21,-1.74,,,,-3.37,-2.82,-1.14,,
04/19/04 23:00,0.51,,-4.58,-4.01,-2.13,-3.85,,6.89,-1.82,-2.05,,,,-3.37,-3.37,-1.97,,
04/20/04 00:00,-0.09,,-5.15,-4.74,-2.59,-4.58,,6.08,-2.44,-2.75,,,,-3.37,-4.01,-2.59,,
04/20/04 01:00,-0.54,,-5.56,-5.23,-3.06,-5.07,,5.47,-2.75,-3.53,,,,-3.61,-4.58,-3.14,,
04/20/04 02:00,-2.21,,-5.81,-5.56,-3.85,-5.56,,4.92,-2.98,-4.25,,,,-3.85,-4.82,-3.45,,
04/20/04 03:00,-2.98,,-6.31,-6.23,-4.01,-6.40,,4.57,-3.69,-4.90,,,,-3.85,-4.98,-4.09,,
04/20/04 04:00,-3.77,,-7.08,-6.82,-4.66,-6.99,,3.88,-5.07,-5.31,,,,-3.85,-5.31,-4.82,,
04/20/04 05:00,-3.61,,-7.42,-8.20,-5.23,-7.50,,3.31,-5.73,-5.56,,,,-3.85,-5.15,-6.14,,
04/20/04 06:00,-2.90,,-7.42,-7.76,-5.15,-7.85,,2.82,-6.57,-5.81,,,,-3.85,-4.82,-6.82,,
04/20/04 07:00,-1.68,,-7.08,-7.25,-4.42,-7.42,,3.10,-6.14,-4.90,,,,-4.09,-4.66,-6.57,,
04/20/04 08:00,1.74,,-5.73,-5.81,-2.75,-5.65,,2.89,-4.34,-3.30,,,,-4.33,-3.93,-4.82,,
04/20/04 09:00,3.24,,-4.33,-4.50,-1.14,-4.01,,3.59,-2.05,-1.97,,,,-4.33,-2.75,-2.59,,
04/20/04 10:00,3.73,,-3.45,-3.53,-0.09,-2.90,,4.22,-1.06,-0.84,,,,-4.33,-2.59,-0.39,,
04/20/04 11:00,4.92,,-2.59,-2.59,0.29,-2.05,,7.70,-0.61,-0.31,,,,-4.33,-2.28,0.88,,
04/20/04 12:00,5.47,,-1.90,-1.97,1.88,-1.36,,7.76,-0.09,0.29,,,,-4.33,-1.97,2.25,,
04/20/04 13:00,6.76,,-1.21,-0.76,5.45,0.06,,8.56,0.73,1.53,,,,-4.33,-1.44,3.31,,
04/20/04 14:00,7.76,,-0.46,1.24,3.80,0.43,,8.83,2.10,1.89,,,,-4.33,-0.91,4.43,,
04/20/04 15:00,6.96,,-0.54,0.80,2.25,0.58,,9.88,1.74,1.74,,,,-4.33,-0.69,4.08,,
04/20/04 16:00,5.12,,-1.74,-0.09,1.09,-0.69,,10.86,0.88,0.58,,,,-4.33,-1.59,2.60,,
04/20/04 17:00,7.16,,-1.29,1.24,0.51,0.51,,11.19,2.17,1.02,,,,-4.09,-1.14,2.82,,
04/20/04 18:00,6.49,,-1.44,0.87,0.29,0.28,,9.75,1.31,0.88,,,,-3.85,-1.06,2.32,,
04/20/04 19:00,4.71,,-1.97,-0.61,-0.39,-0.54,,10.80,0.66,-0.16,,,,-3.85,-1.06,0.95,,
04/20/04 20:00,2.39,,-2.52,-1.44,-0.99,-1.74,,10.67,-0.39,-1.14,,,,-3.85,-1.36,-0.09,,
04/20/04 21:00,1.31,,-2.90,-2.13,-1.51,-2.44,,9.10,-1.29,-1.89,,,,-4.17,-1.36,-0.91,,
04/20/04 22:00,0.95,,-3.06,-4.09,-1.59,-2.90,,8.36,-2.28,-2.44,,,,-4.33,-1.36,-1.89,,
04/20/04 23:00,1.38,,-3.37,-4.41,-1.29,-2.98,,7.90,-2.44,-2.67,,,,-4.33,-1.51,-1.97,,
04/21/04 00:00,1.02,,-3.37,-5.31,-1.44,-3.53,,6.42,-2.90,-2.98,,,,-4.33,-1.51,-2.44,,
04/21/04 01:00,0.88,,-3.06,-4.02,-1.74,-3.14,,7.30,-2.75,-3.14,,,,-4.33,-1.06,-1.97,,
04/21/04 02:00,0.44,,-3.06,-2.52,-1.59,-2.52,,7.36,-1.97,-2.44,,,,-4.33,-1.44,-1.06,,
04/21/04 03:00,-0.24,,-3.69,-2.67,-1.97,-2.90,,7.43,-1.97,-2.44,,,,-4.33,-1.97,-1.29,,
04/21/04 04:00,0.07,,-3.85,-3.21,-1.89,-3.06,,7.30,-1.51,-2.52,,,,-4.33,-2.36,-1.51,,
04/21/04 05:00,0.36,,-3.85,-3.37,-1.51,-3.29,,6.96,-1.51,-2.44,,,,-4.49,-2.44,-1.59,,
04/21/04 06:00,0.36,,-4.33,-3.77,-1.74,-3.61,,6.62,-1.97,-2.75,,,,-4.82,-2.90,-1.97,,
04/21/04 07:00,0.88,,-4.41,-3.85,-1.97,-3.85,,6.62,-1.97,-2.90,,,,-4.82,-3.21,-1.97,,
04/21/04 08:00,0.21,,-5.15,-4.26,-2.44,-4.26,,6.29,-2.28,-2.75,,,,-4.82,-3.93,-2.13,,
04/21/04 09:00,-0.46,,-5.73,-5.31,-1.82,-5.31,,6.22,-2.90,-2.82,,,,-4.82,-4.33,-3.06,,
04/21/04 10:00,0.80,,-5.23,-5.15,-1.36,-4.90,,4.92,-2.67,-3.14,,,,-4.82,-4.09,-2.83,,
04/21/04 11:00,2.03,,-4.58,-4.49,0.14,-4.09,,4.01,-2.05,-2.05,,,,-4.82,-3.21,-2.05,,
04/21/04 12:00,1.60,,-4.66,-4.33,-1.59,-4.25,,5.26,-2.36,-2.67,,,,-4.82,-3.61,-2.05,,
04/21/04 13:00,2.88,,-4.25,-3.77,0.64,-3.93,,6.22,-1.51,-2.44,,,,-4.82,-3.22,-1.44,,
04/21/04 14:00,5.26,,-2.75,-2.05,1.17,-1.67,,6.56,0.43,-0.31,,,,-4.82,-2.44,1.16,,
04/21/04 15:00,5.74,,-2.67,-1.06,0.44,-1.51,,7.63,0.51,0.07,,,,-4.82,-2.28,2.17,,
04/21/04 16:00,5.12,,-2.13,-0.54,-0.01,-1.44,,8.90,0.07,-0.76,,,,-4.49,-2.44,2.67,,
04/21/04 17:00,5.05,,-2.75,-1.51,-0.31,-1.59,,10.08,0.36,-0.39,,,,-4.33,-2.28,1.17,,
04/21/04 18:00,3.58,,-3.06,-1.97,-0.84,-1.97,,9.16,-0.46,-0.69,,,,-4.33,-2.59,0.21,,
04/21/04 19:00,0.29,,-4.74,-4.01,-2.13,-3.77,,8.63,-1.97,-2.44,,,,-4.33,-3.77,-1.97,,
04/21/04 20:00,-0.31,,-5.07,-4.33,-2.98,-4.25,,7.56,-2.13,-3.06,,,,-4.33,-4.09,-1.97,,
04/21/04 21:00,-1.59,,-6.23,-5.99,-3.61,-5.07,,5.47,-3.14,-3.85,,,,-4.33,-5.81,-2.91,,
04/21/04 22:00,-1.44,,-7.77,-6.48,-3.85,-5.48,,4.92,-4.17,-4.09,,,,-4.33,-6.82,-4.58,,
04/21/04 23:00,-0.91,,-7.17,-7.42,-3.53,-5.40,,3.67,-4.25,-4.25,,,,-4.33,-5.65,-4.82,,
04/22/04 00:00,-0.54,,-6.23,-5.98,-3.29,-4.90,,2.60,-3.77,-4.25,,,,-4.33,-5.23,-4.01,,
04/22/04 01:00,-0.84,,-5.64,-4.98,-3.14,-4.66,,3.38,-3.37,-4.01,,,,-4.33,-4.66,-3.37,,
04/22/04 02:00,-1.06,,-5.81,-4.90,-3.45,-4.66,,3.88,-2.98,-4.33,,,,-4.33,-4.58,-3.37,,
04/22/04 03:00,-1.29,,-5.81,-4.82,-3.85,-4.33,,3.45,-2.90,-4.33,,,,-4.33,-4.82,-3.29,,
04/22/04 04:00,-2.05,,-5.48,-4.90,-3.61,-4.58,,2.75,-2.98,-4.25,,,,-4.33,-4.33,-3.37,,
04/22/04 05:00,-2.28,,-5.64,-5.23,-3.77,-4.66,,1.89,-3.14,-4.33,,,,-4.33,-4.66,-3.37,,
04/22/04 06:00,-2.36,,-5.64,-5.07,-3.77,-4.58,,0.58,-3.06,-4.09,,,,-4.33,-4.41,-3.37,,
04/22/04 07:00,-1.97,,-5.73,-4.82,-3.85,-4.41,,0.88,-2.98,-4.33,,,,-4.33,-4.82,-3.37,,
04/22/04 08:00,-1.44,,-5.48,-4.58,-3.69,-4.33,,0.58,-2.67,-4.01,,,,-4.33,-4.41,-3.06,,
04/22/04 09:00,-1.21,,-5.56,-4.74,-3.45,-4.25,,0.29,-2.75,-4.25,,,,-4.33,-4.49,-2.75,,
04/22/04 10:00,-2.52,,-5.81,-5.65,-3.06,-5.48,,0.29,-3.77,-4.74,,,,-4.33,-4.82,-4.09,,
04/22/04 11:00,-1.60,,-5.73,-5.81,-2.75,-5.73,,0.22,-3.61,-4.42,,,,-4.33,-4.82,-3.77,,
04/22/04 12:00,1.52,,-4.66,-4.74,-2.44,-4.25,,-0.16,-1.90,-3.29,,,,-4.33,-4.42,-1.89,,
04/22/04 13:00,1.96,,-4.82,-4.58,-2.67,-3.93,,0.58,-2.28,-3.93,,,,-4.33,-4.09,-2.28,,
04/22/04 14:00,0.34,,-4.66,-4.25,-2.82,-4.74,,2.25,-2.90,-4.25,,,,-4.33,-4.58,-2.44,,
04/22/04 15:00,0.65,,-4.09,-4.09,-1.89,-3.93,,2.25,-2.36,-3.85,,,,-4.33,-3.85,-2.28,,
04/22/04 16:00,0.66,,-4.33,-4.25,-2.52,-3.93,,1.60,-2.28,-4.09,,,,-4.33,-4.33,-1.67,,
04/22/04 17:00,-0.61,,-4.82,-4.17,-2.05,-3.45,,1.10,-1.97,-3.53,,,,-3.93,-3.77,-1.67,,
04/22/04 18:00,-0.69,,-5.23,-4.82,-2.90,-3.85,,0.95,-2.21,-3.85,,,,-3.85,-4.25,-2.67,,
04/22/04 19:00,-1.51,,-5.31,-4.82,-2.98,-4.33,,1.17,-2.75,-3.37,,,,-3.85,-4.33,-3.21,,
04/22/04 20:00,-1.51,,-5.31,-4.82,-2.98,-4.33,,1.60,-2.90,-3.85,,,,-3.85,-4.33,-2.90,,
04/22/04 21:00,-1.97,,-5.31,-4.82,-3.37,-4.33,,1.24,-2.75,-3.85,,,,-3.85,-4.49,-2.90,,
04/22/04 22:00,-1.82,,-5.39,-4.82,-3.37,-4.41,,0.95,-2.90,-4.25,,,,-3.85,-4.58,-2.90,,
04/22/04 23:00,-2.67,,-6.23,-5.40,-3.77,-5.23,,0.36,-3.45,-4.74,,,,-3.85,-5.07,-3.45,,
04/23/04 00:00,-3.45,,-7.08,-6.31,-4.58,-6.14,,0.29,-4.50,-5.64,,,,-3.85,-6.91,-4.42,,
04/23/04 01:00,-3.93,,-6.74,-6.23,-4.33,-6.06,,-0.09,-4.66,-6.14,,,,-3.85,-6.23,-4.66,,
04/23/04 02:00,-2.90,,-6.14,-5.81,-4.01,-5.31,,-0.16,-3.85,-5.15,,,,-3.85,-5.56,-3.85,,
04/23/04 03:00,-2.90,,-5.81,-5.39,-3.85,-4.82,,-0.16,-3.53,-4.82,,,,-3.85,-5.31,-3.45,,
04/23/04 04:00,-2.90,,-5.81,-5.31,-3.85,-4.90,,-0.16,-3.53,-4.82,,,,-3.85,-5.31,-3.37,,
04/23/04 05:00,-2.90,,-5.81,-5.31,-3.85,-5.31,,-0.16,-3.85,-4.82,,,,-3.85,-5.31,-3.77,,
04/23/04 06:00,-2.90,,-5.89,-5.31,-3.85,-5.07,,-0.16,-3.61,-4.82,,,,-3.85,-5.31,-3.85,,
04/23/04 07:00,-2.75,,-6.31,-5.81,-4.25,-5.31,,-0.24,-3.85,-5.07,,,,-3.85,-5.39,-3.93,,
04/23/04 08:00,-0.91,,-6.31,-5.73,-3.85,-5.07,,-0.16,-3.77,-4.58,,,,-3.85,-5.39,-3.85,,
04/23/04 09:00,-0.39,,-5.81,-5.31,-3.06,-4.74,,-0.09,-3.21,-3.30,,,,-3.85,-4.82,-3.29,,
04/23/04 10:00,0.95,,-5.56,-4.82,-2.59,-4.09,,-0.09,-2.36,-3.21,,,,-3.85,-4.49,-2.83,,
04/23/04 11:00,1.89,,-4.66,-4.25,-1.74,-3.37,,0.29,-1.44,-2.67,,,,-3.85,-3.53,-1.97,,
04/23/04 12:00,2.03,,-4.74,-4.33,-1.51,-3.61,,1.17,-1.44,-2.44,,,,-3.85,-3.37,-1.97,,
04/23/04 13:00,1.52,,-4.25,-3.85,-0.46,-3.53,,1.60,-1.14,-2.28,,,,-3.77,-3.53,-1.29,,
04/23/04 14:00,2.67,,-2.67,-2.67,0.21,-2.67,,2.17,-0.39,-1.66,,,,-3.61,-3.21,-0.39,,
04/23/04 15:00,3.03,,-2.75,-2.67,-0.76,-2.44,,2.67,0.58,-1.14,,,,-3.77,-2.98,0.07,,
04/23/04 16:00,3.94,,-2.98,-2.36,-0.91,-2.67,,4.22,0.06,-1.06,,,,-3.37,-2.90,-0.09,,
04/23/04 17:00,3.80,,-3.37,-2.75,-1.14,-2.59,,4.92,0.06,-1.36,,,,-3.37,-2.90,-0.46,,
04/23/04 18:00,3.80,,-3.85,-3.06,-1.74,-2.98,,5.61,-0.91,-2.13,,,,-3.37,-3.53,-0.84,,
04/23/04 19:00,1.60,,-4.66,-3.93,-2.28,-3.69,,6.42,-1.90,-2.59,,,,-3.37,-5.15,-1.74,,
04/23/04 20:00,-0.16,,-4.90,-4.58,-2.98,-4.25,,6.42,-2.67,-3.37,,,,-3.37,-6.14,-2.52,,
04/23/04 21:00,-1.36,,-5.65,-5.64,-3.45,-5.15,,6.15,-3.37,-4.17,,,,-3.37,-6.06,-3.37,,
04/23/04 22:00,-0.69,,-6.65,-6.48,-3.77,-5.39,,4.64,-4.33,-4.74,,,,-3.37,-7.16,-3.93,,
04/23/04 23:00,-1.66,,-7.68,-7.77,-3.77,-5.07,,3.88,-5.07,-5.15,,,,-3.37,-7.59,-4.82,,
04/24/04 00:00,-1.74,,-8.29,-8.56,-3.85,-5.98,,4.29,-5.98,-6.23,,,,-3.37,-6.57,-5.73,,
04/24/04 01:00,-2.67,,-7.85,-8.91,-4.01,-5.98,,3.17,-6.31,-6.06,,,,-3.37,-7.42,-6.31,,
04/24/04 02:00,-1.21,,-6.65,-7.86,-4.17,-5.98,,2.46,-6.31,-5.81,,,,-3.37,-5.98,-5.81,,
04/24/04 03:00,-0.69,,-6.74,-6.40,-4.74,-5.39,,2.96,-5.31,-5.73,,,,-3.77,-5.89,-4.90,,
04/24/04 04:00,-0.24,,-5.98,-5.73,-4.82,-5.81,,3.31,-4.82,-5.07,,,,-3.85,-5.48,-4.17,,
04/24/04 05:00,-0.54,,-5.31,-5.31,-4.09,-5.07,,3.38,-4.25,-4.49,,,,-3.85,-4.49,-3.69,,
04/24/04 06:00,-1.14,,-5.48,-5.23,-3.85,-4.82,,3.53,-3.93,-4.25,,,,-3.85,-4.41,-3.45,,
04/24/04 07:00,-0.32,,-5.89,-6.23,-4.17,-4.98,,3.53,-5.15,-4.17,,,,-3.85,-4.09,-4.58,,
04/24/04 08:00,2.39,,-5.07,-6.15,-2.83,-4.90,,3.24,-5.48,-2.83,,,,-3.85,-2.90,-4.82,,
04/24/04 09:00,4.15,,-4.01,-4.58,-1.74,-4.17,,2.89,-2.53,-1.51,,,,-3.85,-2.13,-3.14,,
04/24/04 10:00,4.64,,-2.83,-3.22,-0.54,-2.98,,2.96,-1.06,-0.54,,,,-3.85,-1.82,-0.54,,
04/24/04 11:00,5.26,,-1.52,-2.36,0.51,-2.05,,7.23,-0.39,0.07,,,,-3.85,-1.06,0.95,,
04/24/04 12:00,5.81,,-1.59,-2.05,2.66,-1.67,,7.50,0.29,0.21,,,,-3.85,-0.69,2.25,,
04/24/04 13:00,6.28,,-1.44,-1.74,4.91,-0.84,,7.76,0.73,0.95,,,,-3.85,-0.91,2.89,,
04/24/04 14:00,5.46,,-1.44,-1.89,2.38,-0.99,,9.16,0.21,0.14,,,,-3.85,-1.14,1.67,,
04/24/04 15:00,5.94,,-1.21,-0.91,1.17,-1.06,,9.29,1.09,1.46,,,,-3.85,-0.84,2.25,,
04/24/04 16:00,5.67,,-1.14,1.16,1.02,-0.76,,9.36,0.80,2.31,,,,-3.85,-0.54,2.82,,
04/24/04 17:00,6.96,,-1.36,1.17,0.95,0.21,,9.42,2.75,2.38,,,,-3.85,-0.31,2.17,,
04/24/04 18:00,6.89,,-1.74,0.88,0.29,-0.16,,11.06,1.31,0.36,,,,-3.85,-0.91,1.39,,
04/24/04 19:00,4.91,,-2.13,-0.61,-0.31,-0.84,,11.77,0.21,-0.61,,,,-3.61,-1.44,0.44,,
04/24/04 20:00,3.17,,-2.82,-1.66,-1.06,-2.21,,11.25,-1.14,-1.59,,,,-3.37,-1.14,-0.84,,
04/24/04 21:00,3.10,,-2.59,-1.66,-1.06,-1.97,,9.42,-0.84,-1.97,,,,-3.37,-1.29,-0.61,,
04/24/04 22:00,2.60,,-2.52,-1.51,-1.44,-2.36,,8.50,-1.21,-1.97,,,,-3.37,-1.66,-0.61,,
04/24/04 23:00,2.75,,-2.75,-1.82,-1.06,-2.21,,8.16,-1.06,-1.89,,,,-3.37,-1.51,-0.61,,
04/25/04 00:00,2.03,,-2.98,-2.13,-1.36,-2.44,,8.30,-1.51,-1.97,,,,-3.37,-1.51,-0.76,,
04/25/04 01:00,0.80,,-3.61,-2.90,-1.97,-2.98,,7.83,-2.05,-2.44,,,,-3.37,-2.28,-1.44,,
04/25/04 02:00,-0.31,,-4.01,-3.77,-2.59,-3.69,,7.03,-2.98,-3.14,,,,-3.45,-2.82,-2.13,,
04/25/04 03:00,-0.54,,-4.50,-4.01,-2.98,-3.69,,6.35,-3.77,-3.45,,,,-3.85,-2.98,-2.28,,
04/25/04 04:00,-0.39,,-5.23,-4.58,-3.37,-4.25,,5.61,-4.74,-3.69,,,,-3.85,-3.61,-2.59,,
04/25/04 05:00,-1.29,,-5.81,-5.56,-3.61,-4.82,,4.85,-5.56,-4.25,,,,-3.85,-3.85,-3.53,,
04/25/04 06:00,-0.84,,-6.06,-5.31,-4.17,-4.90,,4.36,-6.23,-4.58,,,,-3.85,-5.15,-3.93,,
04/25/04 07:00,0.06,,-6.14,-5.39,-3.69,-5.23,,4.36,-6.06,-4.01,,,,-3.85,-4.67,-4.09,,
04/25/04 08:00,1.89,,-4.82,-4.66,-2.21,-4.58,,4.22,-4.91,-2.59,,,,-3.85,-2.67,-3.61,,
04/25/04 09:00,3.31,,-3.85,-3.45,-0.54,-3.85,,4.15,-1.53,-1.14,,,,-3.85,-1.59,-1.82,,
04/25/04 10:00,4.64,,-2.83,-2.75,0.58,-2.59,,4.43,-0.46,-0.24,,,,-3.85,-0.91,-0.09,,
04/25/04 11:00,5.54,,-0.84,-2.21,1.38,-1.21,,7.36,0.06,0.66,,,,-3.85,-0.24,1.46,,
04/25/04 12:00,6.35,,-0.46,-1.06,4.05,0.21,,8.16,1.24,1.96,,,,-3.85,0.80,2.96,,
04/25/04 13:00,7.43,,-0.01,0.43,7.22,1.89,,9.55,2.25,2.82,,,,-3.85,1.39,4.29,,
04/25/04 14:00,8.43,,1.10,1.53,4.15,2.96,,9.89,3.80,3.45,,,,-3.85,1.82,4.71,,
04/25/04 15:00,8.76,,1.31,2.46,3.24,2.39,,10.41,4.57,4.22,,,,-3.85,2.81,4.85,,
04/25/04 16:00,9.82,,0.73,4.64,2.96,3.03,,11.25,5.26,6.75,,,,-3.85,3.95,5.67,,
04/25/04 17:00,9.49,,0.73,2.75,2.75,4.08,,12.03,5.47,4.90,,,,-3.45,3.17,4.85,,
04/25/04 18:00,8.89,,-0.09,2.39,2.39,2.17,,12.61,3.31,2.25,,,,-3.37,0.27,3.24,,
04/25/04 19:00,6.82,,-1.36,0.88,1.09,0.73,,12.87,0.72,0.51,,,,-3.37,-2.05,2.39,,
04/25/04 20:00,4.15,,-2.13,-0.31,-0.39,-0.84,,12.61,-1.29,-0.84,,,,-2.90,-2.98,0.29,,
04/25/04 21:00,2.89,,-2.05,-1.21,-0.84,-1.21,,11.71,-2.28,-0.99,,,,-2.90,-3.06,-0.69,,
04/25/04 22:00,1.96,,-3.21,-1.29,-0.54,-1.66,,10.15,-2.90,-1.51,,,,-2.90,-3.61,-1.82,,
04/25/04 23:00,2.03,,-3.29,-1.30,-0.69,-1.44,,9.29,-3.61,-1.74,,,,-2.90,-4.17,-2.05,,
04/26/04 00:00,2.82,,-2.36,-2.44,-1.51,-1.29,,8.43,-4.01,-0.99,,,,-2.90,-2.44,-1.82,,
04/26/04 01:00,3.03,,-2.21,-3.53,-1.51,-1.89,,8.23,-4.33,-2.28,,,,-2.98,-1.82,-2.36,,
04/26/04 02:00,2.75,,-2.36,-4.25,-1.51,-1.59,,8.36,-4.49,-2.44,,,,-3.37,-1.36,-2.90,,
04/26/04 03:00,2.82,,-2.82,-3.93,-1.51,-2.59,,8.30,-4.82,-2.75,,,,-3.37,-1.36,-2.90,,
04/26/04 04:00,2.60,,-2.59,-3.77,-1.74,-2.90,,8.03,-4.82,-2.21,,,,-3.37,-1.66,-2.90,,
04/26/04 05:00,2.32,,-2.98,-4.25,-1.89,-2.67,,7.63,-4.82,-2.21,,,,-3.37,-2.13,-3.14,,
04/26/04 06:00,2.32,,-3.85,-3.85,-2.28,-2.44,,7.23,-5.23,-2.36,,,,-3.37,-1.97,-3.37,,
04/26/04 07:00,4.07,,-3.61,-3.06,-0.46,-2.13,,6.69,-4.82,-0.76,,,,-3.37,-0.46,-2.98,,
04/26/04 08:00,6.62,,-1.22,-0.92,1.96,-0.46,,6.49,-3.77,2.46,,,,-3.37,1.96,-2.67,,
04/26/04 09:00,9.09,,0.36,1.09,3.87,1.31,,6.69,-0.41,3.81,,,,-3.37,3.46,0.49,,
04/26/04 10:00,10.47,,1.89,2.39,5.54,2.89,,6.96,3.10,4.71,,,,-3.37,3.95,3.94,,
04/26/04 11:00,11.51,,4.36,3.17,6.22,4.01,,10.34,3.60,5.13,,,,-3.37,4.78,6.15,,
04/26/04 12:00,12.36,,4.64,4.22,8.22,5.06,,12.03,4.36,5.47,,,,-2.90,5.13,7.70,,
04/26/04 13:00,12.74,,4.78,5.74,10.92,6.29,,13.38,4.99,5.88,,,,-2.90,5.81,8.43,,
04/26/04 14:00,13.64,,5.74,7.30,8.43,6.83,,13.45,6.42,7.10,,,,-2.90,6.28,9.42,,
04/26/04 15:00,14.22,,5.06,9.23,7.50,7.03,,14.53,7.23,7.63,,,,-2.90,6.82,10.14,,
04/26/04 16:00,14.72,,4.57,11.51,7.16,7.56,,15.43,8.16,9.42,,,,-2.75,7.10,10.73,,
04/26/04 17:00,14.47,,4.22,9.36,6.83,7.83,,16.13,8.10,8.89,,,,-2.44,6.62,8.36,,
04/26/04 18:00,13.70,,3.39,7.83,6.08,6.62,,16.63,5.19,5.81,,,,-2.21,3.86,6.69,,
04/26/04 19:00,11.38,,1.53,4.69,4.57,5.19,,16.70,2.32,3.66,,,,-1.97,1.24,4.29,,
04/26/04 20:00,7.29,,0.36,1.02,3.10,2.03,,16.38,0.36,2.46,,,,-1.97,-0.31,1.96,,
04/26/04 21:00,6.69,,0.07,0.36,2.82,1.17,,14.92,-0.84,2.32,,,,-1.97,-1.14,1.31,,
04/26/04 22:00,6.49,,-0.84,-0.69,2.53,1.17,,12.61,-1.29,2.03,,,,-1.97,-1.82,1.02,,
04/26/04 23:00,5.61,,-1.36,-1.51,2.46,0.80,,12.35,-1.89,1.82,,,,-1.97,-2.21,0.36,,
04/27/04 00:00,5.74,,-1.51,-1.89,2.32,0.66,,12.55,-2.28,1.60,,,,-1.97,-2.83,-0.16,,
04/27/04 01:00,5.54,,-2.28,-2.36,2.03,0.29,,12.49,-2.75,1.31,,,,-1.97,-3.37,-0.46,,
04/27/04 02:00,5.20,,-2.28,-2.90,2.03,-0.16,,11.71,-3.21,0.95,,,,-2.44,-3.30,-0.69,,
04/27/04 03:00,4.99,,-2.83,-2.90,1.96,-0.16,,11.06,-3.37,0.51,,,,-2.44,-2.98,-1.06,,
04/27/04 04:00,4.71,,-3.61,-3.37,1.53,-0.16,,10.54,-3.85,0.22,,,,-2.59,-3.77,-1.36,,
04/27/04 05:00,4.43,,-3.93,-3.77,1.60,-0.24,,10.41,-3.85,-0.16,,,,-2.90,-4.66,-1.51,,
04/27/04 06:00,4.57,,-4.33,-4.01,1.31,-0.61,,9.95,-4.33,-0.54,,,,-2.90,-4.82,-1.59,,
04/27/04 07:00,6.54,,-3.38,-4.17,2.32,-0.24,,10.34,-4.33,0.94,,,,-3.29,-2.22,-1.51,,
